,symbol,y,price
134,CRV,16.418031066511148,0.6183981141720525
135,CSPR,16.045996706926477,0.0423765872393082
136,CUBE,16.290535074124286,0.9309571223201796
137,CULT,16.339555994226856,2.602006819734259e-06
138,CUMMIES,14.1045617014375,0.0020562642826413
139,CVC,0.2175561114535913,0.1130559671443898
140,CVTX,3.14749704252862,0.0808894342080539
141,CVX,13.834863653131974,3.892649304286972
142,CWEB,-7.191656554767593,0.0124824734009606
143,DACXI,11.481815786980436,0.0010533810714811
144,DAFI,19.30376484132012,0.0041884560446775
145,DAG,16.045996706926477,0.0411730783833849
146,DAI,4.058753589365161,1.0000157068344273
147,DARK,14.059535038844825,0.0553522259182564
148,DATA,13.84727721619455,0.030616839682934
149,DBC,14.059535038844825,0.0025350187844469
150,DC,14.059535038844825,0.0009602708632207
151,DCB,16.045996706926477,0.0308952398244727
152,DCR,11.386753591406524,14.47542412534382
153,DEFIT,17.376884202226364,0.097135217864009
154,DEGO,14.058634111845247,1.980826378489446
155,DEL,14.059535038844825,0.0209181955017684
156,DEP,13.84727721619455,0.0015300690599775
157,DERC,16.40084275371624,0.4277986217673431
158,DERI,14.1045617014375,0.0173815242468789
159,DESO,16.11629394569237,12.279998269910203
160,DEXE,14.059535038844825,4.283310639812821
161,DF,16.427000773182158,0.0382885574609658
162,DFG,11.538927200914689,2.131830545870044
163,DFL,16.045996706926477,0.0038748332294537
164,DG,14.059535038844825,0.0245804121243035
165,DGB,16.367056608155703,0.0083477160820034
166,DIA,13.869053787801263,0.329595106383903
167,DIME,13.513567572921824,2.273436556565202e-05
168,DIMO,14.059535038844825,0.1528587163897151
169,DIP,0.2674507674755584,0.01960468595723
170,DIVI,13.817456395337,0.0035197930135337
171,DKA,-1.5047270031019002,0.0345901640750283
172,DLC,16.381442965917685,0.0951102961040318
173,DMD,-3.236211487044477,2.293833528802492
174,DMTR,14.059535038844825,0.0341605589505473
175,DNT,16.290535074124286,0.027320828457394
176,DOCK,13.67750782024934,0.0197408876154567
177,DODO,14.059535038844825,0.1509291063689365
178,DOGA,16.045996706926477,0.0349945353540438
179,DOGE,14.059535038844825,0.1039971509701476
180,DOGGY,-6.995225392625639,0.0012869053217463
181,DOME,14.059535038844825,0.0008619374597143
182,DOSE,16.427000773182158,0.0033584222131365
183,DOT,13.79513502954028,5.856240837355342
184,DREP,10.420083429345247,0.2635120224409713
185,DRGN,16.045996706926477,0.0113662846782484
186,DSLA,-1.486835220826516,0.0014613452889388
187,DVF,0.2175561114535913,0.5641071375218616
188,DVPN,13.79513502954028,0.0005610761442252
189,DX,-7.191656554767593,9.84557607990758e-05
190,DYP,14.059535038844825,0.240948581845588
191,EDGT,1.3385066085891668,0.9925755651286096
192,EFC,12.628491971655928,0.9722665650129868
193,EFI,13.84727721619455,0.0719950557618774
194,ELF,14.059535038844825,0.6219908828485419
195,ELON,14.34939004178928,1.866992189926999e-07
196,EMRX,3.157832138096595,0.2349970441869888
197,ENJ,14.1045617014375,0.3309309397580304
198,EOS,16.526920199875583,0.7311594568959267
199,EPS,10.282184556918628,0.0198380895272427
200,EPX,12.627367403154643,0.0002184956381176
201,ERN,13.86383955240557,1.9872128470686865
202,ERTHA,16.045996706926477,0.0031745492580079
203,ES,21.55175572926889,0.002542064573422
204,ETC,13.85982888358206,20.60108522762107
205,ETH,13.842092946614311,2273.159100796602
206,ETHAX,-5.2393721345367865,0.0671247738194077
207,ETN,13.80243431375122,0.0019072349134773
208,EURt,-1.3210590749975142,1.0789674468259147
209,EVA,16.045996706926477,0.0677832348166322
210,EVER,16.381442965917685,0.0285372912390905
211,EVZ,-6.995225392625639,0.0061745243343722
212,EWT,13.691420331520057,2.654166572755852
213,EXFI,14.059535038844825,0.1009149542260015
214,FCT,13.869013752541475,0.0668664908255037
215,FDUSD,3.60343147551078,1.000073311622346
216,FEVR,16.045996706926477,0.0005086383298557
217,FIDA,13.834863653131974,0.2329048496207527
218,FIL,13.899053769548749,4.7173338587131335
219,FIO,13.802000335585694,0.0246746362371614
220,FIRO,13.85982888358206,2.047116561098868
221,FIS,16.290535074124286,0.3460236626377048
222,FLEX,-5.307574671373159,0.6294582419805299
223,FLOKI,14.059535038844825,4.174472072536029e-05
224,FLR,16.045996706926477,0.0145306007780002
225,FLUX,13.934850667529368,0.6247564759382366
226,FNCY,-6.986598199194365,0.0183733674051092
227,FOR,15.44175019797097,0.0204123727358761
228,FORT,13.679627899065745,0.1411902590942241
229,FORTH,13.70636918867382,3.5199921966973418
230,FOX,16.045996706926477,0.0496116978596611
231,FRA,11.379083141707058,0.0018335271041669
232,FREE,11.34665889969746,2.617176892731756e-07
233,FRONT,16.471236226555234,0.358128395223326
234,FSN,-5.157053369414999,0.2275793419234716
235,FTM,16.427000773182158,0.3353245091572412
236,FTN,16.526920199875583,1.3102480768369231
237,FUN,18.03684669485459,0.0048201124687476
238,FUND,14.059535038844825,0.2225556357259304
239,FX,-1.443813224691568,0.1465825142318998
240,GAFI,16.045996706926477,6.5420252246817086
241,GAL,-1.7461522548739723,1.8077668849447148
242,GAME,14.059535038844825,0.0948328365014318
243,GARI,14.076621194758475,0.0365871913124546
244,GF,14.059535038844825,0.1400602746730173
245,GFI,13.9379369203474,1.684607878490038
246,GHST,13.802000335585694,0.9451001379571696
247,GHX,21.05070053520259,0.00633265381385
248,GLM,13.861925669311027,0.2517063489279952
249,GMCOIN,13.934850667529368,0.127533132993473
250,GMM,-6.9970524632590925,0.0006482827508419
251,GMT,14.059535038844825,0.1787964313632539
252,GMX,13.80959493979102,51.92693724289096
253,GOAL,0.5253315630121098,0.0732952991997059
254,GODS,14.059535038844825,0.4473356349368266
255,GOG,14.059535038844825,0.0997644702646249
256,GORILLA,16.381442965917685,0.0086948193600744
257,GOVI,14.059535038844825,0.4068814620177647
258,GPX,5.877561362337172,0.7799399036108822
259,GRIN,14.075289312485175,0.0558295637709565
260,GRS,-1.486835220826516,0.5821076548990411
261,GRT,16.583174080318482,0.1561658573563768
262,GRV,-3.236211487044477,0.117257461768427
263,GT,11.560289854232169,4.2844639105359175
264,GUSD,-1.582939905849779,0.9984531252180642
265,GXA,21.55175572926889,0.0047376667806276
266,GZONE,14.059535038844825,0.036288690275824
267,H2O,13.9379369203474,0.1746582860849707
268,HAM,21.55175572926889,1.741777545694219e-09
269,HANDY,14.059535038844825,0.0097564890257702
270,HAPI,16.56005401036447,12.107183801637024
271,HARD,13.84727721619455,0.1662632619743944
272,HAWK,14.059535038844825,0.0058281943985934
273,HBAR,14.1045617014375,0.0679093250223561
274,HBTC,14.059535038844825,47381.52822899365
275,HC,13.679987692262635,0.1126667483725071
276,HDN,13.872906323871357,0.1385029187344153
277,HEC,14.059535038844825,0.1605393557072101
278,HEGIC,14.059535038844825,0.034757118354428
279,HERO,5.625328535087244,0.0030189474933541
280,HEZ,11.34665889969746,3.627973682947762
281,HFT,14.34939004178928,0.3529103893026115
282,HIFI,16.471236226555234,0.7928335272666527
283,HMND,-5.155534578937258,0.193073867606253
284,HNS,16.045996706926477,0.0260376656811916
285,HNT,14.059535038844825,4.11619206642767
286,HOGE,16.045996706926477,4.270536352948317e-05
287,HONEY,14.059535038844825,0.1498150010386532
288,HOOK,13.79513502954028,1.126001313488498
289,HOPR,13.923047699612214,0.0413173520134649
290,HOT,16.339555994226856,0.0017714462486926
291,HTR,13.969869507824944,0.0608645648986002
292,HUSD,11.482537711741749,0.0475525687304181
293,HVH,19.488955414003645,0.0227410778977994
294,HYDRA,16.045996706926477,0.9133811443803604
295,ICHI,13.85982888358206,1.965694982774388
296,ICP,16.367056608155703,5.102809543679817
297,IDIA,16.045996706926477,0.0283732624472734
298,IHC,23.53152651799768,2.838107546272981e-05
299,ILV,-5.307574671373159,112.45415519723564
300,IMGNAI,16.339555994226856,0.048244448718088
301,IMPT,13.934850667529368,0.0043114870722972
302,IMT,13.723637617114916,0.0002411552791036
303,IMX,16.526920199875583,1.4259274287979085
304,INDY,-0.2666348350976313,2.2172760460810257
305,INJ,7.194330304028569,17.16315903553447
306,INSUR,14.059535038844825,0.0743250441883819
307,INTER,16.381442965917685,2.304326711179048
308,INV,-5.307574671373159,45.33522422548842
309,IQ,12.580800004048358,0.0060907240542131
310,IRIS,13.705183020937364,0.0245886398111636
311,ISK,-5.155534578937258,0.1697318525469722
312,IZI,14.059535038844825,0.0169237622929547
313,JAM,16.045996706926477,0.0011490743942517
314,JASMY,16.045996706926477,0.0059671775616812
315,JEWEL,14.059535038844825,0.3356112876875347
316,JGN,16.045996706926477,0.0561371117586593
317,JOE,14.059535038844825,0.5004679398194137
318,JST,11.481815786980436,0.0316923217348488
319,JUV,13.665099802739684,2.5303489926723923
320,K21,13.869053787801263,0.1603721618498386
321,KAI,23.56987920361321,0.0049165772196568
322,KAR,16.045996706926477,0.1184837313202557
323,KARMA,13.9379369203474,0.0048096285161062
324,KATA,14.059535038844825,0.0014732453549397
325,KAVA,17.39085810237004,0.8122382971471932
326,KCS,14.059535038844825,9.608810448360678
327,KDA,14.059535038844825,0.7222871380702747
328,KEEP,16.045996706926477,0.1279913213975138
329,KLAY,16.427000773182158,0.2126995170962878
330,KMD,1.393891163095495,0.2677928489778719
331,KP3R,13.870345844409458,74.95687915664016
332,KROM,16.526920199875583,0.0341492081537552
333,KSP,0.126822171830927,0.5551271704276473
334,KYL,13.954812148407791,0.0097705238700056
335,LAMB,14.059535038844825,0.0020277001611136
336,LAND,13.683844259976343,1.7598722821088515
337,LAT,14.059535038844825,0.010313755215794
338,LAZIO,7.156104770606383,1.864944911183919
339,LEO,-7.191656554767593,3.7461109656534513
340,LEVER,17.376884202226364,0.0014139669768562
341,LIME,21.55175572926889,0.0066082773366062
342,LINA,1.898358791557058,0.0108531349525046
343,LINK,16.6062353179993,15.603368046154634
344,LIT,13.84530445873856,0.9674309647261302
345,LITH,-1.443813224691568,0.000681214145419
346,LITT,14.075289312485175,0.0506754082764473
347,LM,-7.191656554767593,0.0064678219197196
348,LMWR,11.565860648808949,0.2750527778863134
349,LNC,13.726723869932949,0.0572308099695125
350,LOKA,13.820810900618987,0.2796327453316413
351,LON,-1.331521580726317,0.6059351963604096
352,LOVELY,13.90473338139729,6.882448000598151e-08
353,LSS,16.045996706926477,0.1849484362081031
354,LTC,14.45179718475462,73.40208346774914
355,LTO,13.834993232404615,0.0745899249907426
356,LTX,13.860531594634889,0.1055843219666022
357,LYRA,14.059535038844825,0.1669964446295158
358,LYX,16.045996706926477,7.842303716342137
359,LYXe,14.059535038844825,8.110393440753143
360,MAP,13.817456395337,0.0082187213415465
361,MARS4,14.059535038844825,0.0019282441241921
362,MATIC,16.526920199875583,0.8161862140310486
363,MATTER,14.059535038844825,0.2378406716197573
364,MBOX,14.059535038844825,0.3197841826864284
365,MBX,16.381442965917685,0.7048756708080536
366,MCADE,-5.307574671373159,0.0152291461069518
367,MCT,14.059535038844825,1.0143978331546732
368,MDAO,16.418031066511148,0.1232845904969332
369,MDX,16.367056608155703,0.0610096007693994
370,MENGO,-5.155534578937258,0.56491403559856
371,META,13.857595031600098,0.0496842893511777
372,MEV,-7.191656554767593,0.004801184375935
373,MIN,13.802000335585694,0.0238159817609121
374,MLN,16.427000773182158,16.074744825034756
375,MLT,-7.191656554767593,0.1291482057474602
376,MNGO,-7.191656554767593,0.019765097304651
377,MNT,16.367056608155703,0.584150928929855
378,MOB,12.583755260926951,0.5961520032047511
379,MOC,-5.155534578937258,0.0983175481203829
380,MONA,13.216987515637765,0.4042736828938248
381,MOON,-5.307574671373159,0.1488932492176057
382,MOOV,16.045996706926477,0.0056640172732632
383,MOVEZ,18.03684669485459,0.0008328043673824
384,MPL,-5.155534578937258,18.68975280671633
385,MRS,13.947944528283744,1.3084261905908103
386,MSOL,13.84530445873856,72.77300393233145
387,MTD,-2.429351915042443,0.0340320561040467
388,MTRG,7.114185301171062,2.0438824173574464
389,MTV,16.045996706926477,0.0015653033633372
390,MUBI,14.059535038844825,0.0785702904225688
391,MULTI,19.62019427028,2.0661612426380245
392,MV,11.441515486276847,0.0390512251471737
393,MVC,-6.987343776801608,0.0015233411356938
394,MX,2.0754396594640654,2.971859715549502
395,MXC,22.69668400312243,0.0063310652357578
396,MYST,14.059535038844825,0.215052004489078
397,NAP,14.059535038844825,3.010562692549001
398,NEAR,16.045996706926477,2.309477065746229
399,NEX,-5.307574671373159,0.1929163550723264
400,NEXO,16.339555994226856,0.8337419046763901
401,NFT,5.0697635533599055,3.2964843834953057e-07
402,NFTB,14.059535038844825,0.0157880472563201
403,NFTX,14.059535038844825,27.219653571135808
404,NHT,14.059535038844825,0.0004585548267059
405,NIM,16.045996706926477,0.0012862500926855
406,NIZA,13.83542721057014,0.0171555623747753
407,NKN,13.79513502954028,0.117624557849293
408,NMC,16.427000773182158,1.2493572479387194
409,NMR,11.386753591406524,15.935537293457326
410,NOIA,14.235275915734189,0.0390346012091646
411,NOM,0.2175561114535913,0.1772691733569091
412,NTX,-1.443813224691568,0.0629907254215075
413,NULS,13.899288391381294,0.2317575375682873
414,NUM,13.843807815531887,0.0359231496831342
415,NWC,23.53152651799768,0.067224968503377
416,NYE,16.045996706926477,0.8938664169202178
417,NYM,13.679987692262635,0.1579256018484312
418,OAS,14.45179718475462,0.0612723377939139
419,OBSR,-5.155534578937258,0.0013979138432133
420,OG,14.350939085163352,4.796988064947252
421,OGV,16.339555994226856,0.0100287603549703
422,OLE,13.857277460046312,0.0152438697902576
423,OLT,16.045996706926477,0.0055397811918039
424,OM,13.843807815531887,0.0250065678113473
425,ONIT,13.940965636584558,0.0255920265163443
426,OOKS,23.53152651799768,0.2686577236517105
427,OPTI,14.059535038844825,0.2914630589771073
428,OPUL,-4.974287501019967,0.096264245037902
429,ORBR,-1.539164300642146,0.2773664389046792
430,ORC,-1.387348963968751,0.0740341443960791
431,ORDI,14.059535038844825,53.12700160843908
432,OSMO,13.92221035332496,0.7520461357994138
433,OTO,3.197600773513559,0.0800077063081884
434,OUSD,1.9333851877663448,0.9974678700510096
435,OVR,16.29478813395376,0.3046466715846188
436,OXBT,14.059535038844825,0.0438843310148813
437,OXT,16.471236226555234,0.0779090382175324
438,OZO,16.424421491603045,0.241923327935772
439,PAAL,16.045996706926477,0.1577128406416096
440,PAID,14.059535038844825,0.1491134181424606
441,PAINT,-5.307574671373159,0.0003949962356536
442,PART,-5.155534578937258,0.3366900087504772
443,PDEX,-5.155534578937258,0.903150111219502
444,PEEL,-6.995225392625639,0.0368283975883436
445,PENDLE,16.045996706926477,1.300154955475289
446,PEOPLE,13.938450174627606,0.0147257526044503
447,PEPE,14.059535038844825,1.595330450141348e-06
448,PHA,-5.309225722703064,0.1103965570257133
449,PIB,-0.2618950730688968,0.000285295643861
450,PIP,13.792157865391056,0.0985877198854806
451,PIT,16.427000773182158,3.13688802416585e-10
452,PIVX,13.867007761657357,0.3509770698498128
453,PKF,16.102754338110948,0.1269370882950789
454,PLI,-5.155534578937258,0.0532261883054695
455,PNK,-5.155534578937258,0.0193150985828547
456,PNP,16.045996706926477,3.625336062844108
457,PNT,-0.973485440971576,0.2457360339155314
458,POL,13.85021977034858,0.8065558282035314
459,POLA,-5.307574671373159,0.0134537550147116
460,POLK,14.059535038844825,0.0481892899442257
461,POLS,14.059535038844825,0.7035538213402119
462,POLX,14.060916812819826,3.891068095408279e-05
463,POND,14.059535038844825,0.013512232677879
464,POOLX,0.2674507674755584,5.179122391679916
465,POR,21.05070053520259,1.1432863305864545
466,POWR,13.85982888358206,0.3056893301222094
467,PPC,-5.857527033600335,0.2918400059895781
468,PRIME,-5.307574671373159,7.742659880466821
469,PRISM,13.774122697836676,0.0054048612661936
470,PRNT,19.12815374687224,1.249542460733524
471,PRO,14.059535038844825,0.4338441332104584
472,PROM,13.843807815531887,4.807510228152815
473,PROS,16.418076711152494,0.3094518161804631
474,PRQ,16.045996706926477,0.1191556557828342
475,PSG,13.709810072886048,3.224991164810917
476,PSP,16.424421491603045,0.0347184377742666
477,PTU,16.471236226555234,0.3027291965847576
478,PUSH,16.290535074124286,0.2355043562769072
479,PYUSD,3.164941722749628,0.9982061317383004
480,PZP,-5.29712040730843,0.4605692087006552
481,QI,14.059535038844825,0.009397983373351
482,QKC,-0.4448162756708044,0.0114865179087156
483,QNT,13.872906323871357,110.35871801434668
484,QOM,-1.933926640802659,2.2879364346290345e-08
485,QRL,17.515128040803035,0.1051501411593043
486,QSP,19.62019427028,0.005198356881258
487,QTUM,13.688637570163362,3.1638660635407683
488,QUICK,-2.687140529711061,0.0503962761147921
489,RADAR,13.843807815531887,0.0072851011413832
490,RAIN,14.059535038844825,0.0084931321331853
491,RAINI,14.059535038844825,0.0474773984697256
492,RAMP,11.481815786980436,0.0514428049718482
493,RAY,16.381442965917685,0.43644967120745
494,RBN,-5.157185630267164,0.3595492021908357
495,RBTC,13.71099730291051,43809.41962325713
496,RBW,10.15065750554982,0.0329822414831393
497,REEF,7.133045173536689,0.0019002859342147
498,REI,9.128432997371632,0.0301682863987549
499,REKT,21.55175572926889,6.251066173546395
500,RENBTC,13.934850667529368,43588.37145257597
501,REP,23.53152651799768,0.8043266714195574
502,RETH,13.857277460046312,2474.146359851819
503,REV,-7.191656554767593,7.593334601760939e-05
504,REVV,-5.309225722703064,0.0194127329309651
505,RFOX,13.934850667529368,0.0148414719242334
506,RIF,16.045996706926477,0.1488000103516448
507,RING,16.045996706926477,0.0037918673486327
508,RIO,12.64425169012702,0.7250355611766758
509,RISE,13.934850667529368,0.0001485009364818
510,RKN,13.854481182342957,0.1477601234889851
511,RLC,7.215696233629638,1.5169731041668064
512,RLY,-3.1291000491886223,0.0059026805162491
513,RNDR,16.045996706926477,3.819080729956749
514,RON,14.076621194758475,1.421439763600688
515,ROOBEE,14.059535038844825,0.0012070732928829
516,RPG,23.53152651799768,0.3983384175741953
517,RSV,13.848321988430373,1.375070054082106
518,RUNE,13.79513502954028,6.777761135415629
519,RVN,14.058634111845247,0.0215811797642751
520,RXD,-5.307574671373159,0.0026433349352799
521,SAITO,16.045996706926477,0.0088168438759763
522,SAUBER,11.020279628897446,0.5455845490532325
523,SCP,14.059535038844825,0.132837517193592
524,SCRT,12.581161053402646,0.387503106665572
525,SD,10.222543489298571,0.6661471949147331
526,SDEX,-5.307574671373159,0.0131272004634165
527,SDN,14.31318251598366,0.2711646909883837
528,SENATE,14.059535038844825,0.2997589172430051
529,SHC,13.828909291451067,2.0166334258599714
530,SHFT,16.045996706926477,0.0086054764293861
531,SHIB,14.059535038844825,1.0162305914626896e-05
532,SHIDO,16.045996706926477,0.0018720652341724
533,SHIRYO,14.059535038844825,5.357419491952e-12
534,SHOPX,16.045996706926477,0.0189246224700938
535,SHPING,16.471236226555234,0.004310674746131
536,SHR,16.045996706926477,0.0018104430110816
537,SHX,16.381442965917685,0.0006848971252544
538,SIGNA,-4.60913035146291,0.00122541689286
539,SIS,14.059535038844825,0.4279073239967869
540,SLIM,13.894416755012092,0.1461115685577377
541,SLND,16.045996706926477,1.4438555802451192
542,SLP,16.045996706926477,0.002881006176749
543,SMT,16.045996706926477,0.2900709080994719
544,SNEK,14.074776976134215,0.0004756111689841
545,SNT,23.53152651799768,0.0475666527698037
546,SNX,13.828909291451067,3.7978957587965536
547,SOCKS,16.045996706926477,46603.91916058078
548,SOL,13.85021977034858,63.50446091054727
549,SOLVE,-5.307574671373159,0.0228484059564504
550,SOS,16.045996706926477,2.6673897827452432e-08
551,SOUL,16.045996706926477,0.2867956998644372
552,SOV,14.059535038844825,0.4617390991330939
553,SPA,14.059535038844825,0.0084466612500073
554,SPURS,13.899053769548749,3.597908332473148
555,SPX,-5.1652353766658745,0.0072446216270829
556,SRK,14.059535038844825,0.0002935867461652
557,SRM,2.492114791372075,0.0498818011614565
558,SSX,-1.539164300642146,0.0218938599845203
559,STBU,-5.307574671373159,0.0605137691334592
560,STC,-5.29712040730843,0.0028738466790726
561,STEP,16.045996706926477,0.0515869204059669
562,STOS,14.235275915734189,0.7593607209201733
563,STRX,14.059535038844825,0.0326004079951414
564,STT,22.01900303366131,1.3290172890749792
565,SUKU,14.058634111845247,0.0524913000781527
566,SURE,13.998784829272743,0.0052060155952331
567,SWAP,16.986070577059483,0.131344681149989
568,SWASH,-1.539164300642146,0.0128608741065089
569,SWFTC,13.85982888358206,0.0013862139623109
570,SYLO,16.045996706926477,0.0032959329652006
571,SYS,17.376884202226364,0.1445759541967436
572,TABOO,21.55175572926889,0.0026209779477184
573,TAMA,13.869053787801263,0.0091525433582045
574,TAO,16.045996706926477,336.769457814383
575,TEMCO,-6.999625111499791,0.0016718401064751
576,TENT,13.588579271438276,0.0694859830033836
577,THE,7.164263881338465,0.1392631025598779
578,THG,13.872906323871357,0.0540206218099719
579,TIA,14.059535038844825,10.495613781620678
580,TIME,-5.307574671373159,21.50054488969329
581,TKO,13.860687382392056,0.2601776805948728
582,TKP,12.588892226179432,0.3275550647166301
583,TLOS,14.059535038844825,0.129887530053701
584,TPT,13.679987692262635,0.0087621990940433
585,TRAC,16.045996706926477,0.5344036765946825
586,TRC,13.899053769548749,0.0958374871021642
587,TRIAS,16.045996706926477,4.23832877160176
588,TRIBE,13.870345844409458,0.3331793360982401
589,TRIX,16.045996706926477,0.002184382059905
590,TRVL,14.059535038844825,0.0329356514357584
591,TSUGT,-5.307574671373159,0.1070773287111648
592,TSUKA,-5.309152767179604,0.0272690831880139
593,TT,19.12815374687224,0.004996023050361
